Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
d012424-0min-PC-veri-R2,0min,0min,D3.fcs,D3,Experiment,None,,Voltage,BL1-H,,14718,34,432.882,49.060,49.060,4636,N/A,4347,N/A,3533,N/A,1119.64,N/A,24.15,N/A,1086.75,N/A,25.00,N/A
d012424-0min-PC-veri-R2,0min,0min,E3.fcs,E3,Experiment,None,N/A,All Events,N/A,N/A,30000,41,731.707,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d012424-0min-PC-veri-R2,0min,0min,E3.fcs,E3,Experiment,None,,cell,FSC-H,SSC-H,27564,41,672.293,91.880,91.880,574353,126587,551274,120667,476227,119794,150781.59,42072.99,26.25,33.24,158338.71,34427.45,28.72,28.53
d012424-0min-PC-veri-R2,0min,0min,E3.fcs,E3,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,13076,41,318.927,43.587,99.931,505673,523449,496999,509021,467980,480115,105979.76,127719.78,20.96,24.40,108432.17,133431.77,21.82,26.21
d012424-0min-PC-veri-R2,0min,0min,E3.fcs,E3,Experiment,None,,single cell,FSC-H,FSC-A,13085,41,319.146,43.617,43.617,505905,523725,497081,509171,467980,480115,106312.50,128109.24,21.01,24.46,108520.39,133534.81,21.83,26.23
d012424-0min-PC-veri-R2,0min,0min,E3.fcs,E3,Experiment,None,,CTA1-GFP,BL1-H,,13076,41,318.927,43.587,43.587,3231,N/A,3035,N/A,3516,N/A,1342.96,N/A,41.56,N/A,1139.38,N/A,37.55,N/A
d012424-0min-PC-veri-R2,0min,0min,E3.fcs,E3,Experiment,None,,single cell,FSC-H,FSC-W,13085,41,319.146,43.617,47.471,505905,89,497081,88,467980,86,106312.50,7.93,21.01,8.86,108520.39,7.41,21.83,8.42
d012424-0min-PC-veri-R2,0min,0min,E3.fcs,E3,Experiment,None,,cell,FSC-H,FSC-W,27564,41,672.293,91.880,91.880,574353,112,551274,102,476227,86,150781.59,32.92,26.25,29.46,158338.71,23.72,28.72,23.26
d012424-0min-PC-veri-R2,0min,0min,E3.fcs,E3,Experiment,None,,Voltage,BL1-H,,15353,41,374.463,51.177,51.177,4673,N/A,4398,N/A,3531,N/A,1120.90,N/A,23.99,N/A,1120.85,N/A,25.49,N/A
d012424-0min-PC-veri-R2,0min,0min,F3.fcs,F3,Experiment,None,N/A,All Events,N/A,N/A,30000,52,576.923,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d012424-0min-PC-veri-R2,0min,0min,F3.fcs,F3,Experiment,None,,cell,FSC-H,SSC-H,27072,52,520.615,90.240,90.240,578482,128110,557866,121198,463906,128030,153704.40,43665.27,26.57,34.08,166242.45,34643.17,29.80,28.58
