Replicate,Plate,Group,Sample,Count,median,peak,sd,cv,rCV
Rep2-0Pi-Ctrl,d071621-120min-0Pi-SKY1-R2,120min,A5,10479,22467,24443,12004.84,52.09,47.61
Rep2-0Pi-Ctrl,d071621-120min-0Pi-SKY1-R2,120min,A6,12103,13691,15116,5754.21,39.26,38.31
Rep2-0Pi-Ctrl,d071621-120min-0Pi-SKY1-R2,120min,A7,12077,6357,8671,3423.5,49.01,44.41
Rep2-0Pi-Ctrl,d071621-120min-0Pi-SKY1-R2,120min,A8,10994,3381,3867,2210.93,59.43,53.45
Rep2-0Pi-Ctrl,d071621-120min-0Pi-SKY1-R2,120min,B5,9936,18866,23376,10799.59,52.49,53.14
Rep2-0Pi-Ctrl,d071621-120min-0Pi-SKY1-R2,120min,B6,11438,16901,18303,6551.52,37.6,37.31
Rep2-0Pi-Ctrl,d071621-120min-0Pi-SKY1-R2,120min,B7,10446,7171,7603,4028.46,50.85,48.89
Rep2-0Pi-Ctrl,d071621-120min-0Pi-SKY1-R2,120min,B8,10286,3983,3981,2471.32,55.82,49.68
Rep2-0Pi-Ctrl,d071621-120min-0Pi-SKY1-R2,120min,C5,10985,15876,17895,6541.17,40.06,39.23
Rep2-0Pi-Ctrl,d071621-120min-0Pi-SKY1-R2,120min,C7,10814,4360,5647,2667.37,54.3,49.91
Rep2-0Pi-Ctrl,d071621-120min-0Pi-SKY1-R2,120min,D5,0,NA,NA,NA,NA,NA
Rep2-0Pi-Ctrl,d071621-120min-0Pi-SKY1-R2,120min,D7,10413,4301,5438,4063.4,77.45,54.05
Rep2-0Pi-Ctrl,d071621-120min-0Pi-SKY1-R2,120min,E5,12277,15093,19561,6067.91,38.47,39.27
Rep2-0Pi-Ctrl,d071621-120min-0Pi-SKY1-R2,120min,E7,11196,4069,4374,2653.12,57.89,48.7
Rep2-0Pi-Ctrl,d071621-120min-0Pi-SKY1-R2,120min,F5,10117,21313,23388,9049.4,40.35,39.58
Rep2-0Pi-Ctrl,d071621-120min-0Pi-SKY1-R2,120min,F7,10400,5728,7026,4856.21,72.46,49.64
Rep2-0Pi-Ctrl,d071621-120min-0Pi-SKY1-R2,120min,G5,9696,22533,25047,9332.69,39.59,39.33
Rep2-0Pi-Ctrl,d071621-120min-0Pi-SKY1-R2,120min,G7,9890,5526,6809,3268.62,53.6,48.31
Rep2-0Pi-Ctrl,d071621-120min-0Pi-SKY1-R2,120min,H5,10181,22444,26198,9406.31,39.73,39.4
Rep2-0Pi-Ctrl,d071621-120min-0Pi-SKY1-R2,120min,H7,10311,5421,6322,3234.28,53.5,47.37
Rep1-H2O2-Rep3-0Pi,d071721-120min-0Pi-SKY1-R3,120min,A5,10707,94246,102448,47434.77,48.68,43.43
Rep1-H2O2-Rep3-0Pi,d071721-120min-0Pi-SKY1-R3,120min,A6,16560,4282,5500,3122.66,63.51,54.87
Rep1-H2O2-Rep3-0Pi,d071721-120min-0Pi-SKY1-R3,120min,A7,10817,28667,34796,11531.9,38.36,37.85
Rep1-H2O2-Rep3-0Pi,d071721-120min-0Pi-SKY1-R3,120min,A8,12363,17116,16798,7051.65,38.67,37.73
Rep1-H2O2-Rep3-0Pi,d071721-120min-0Pi-SKY1-R3,120min,B5,12970,69669,67957,27099.67,37.21,36.3
Rep1-H2O2-Rep3-0Pi,d071721-120min-0Pi-SKY1-R3,120min,B6,15222,4787,6053,3310.26,60.4,52.99
Rep1-H2O2-Rep3-0Pi,d071721-120min-0Pi-SKY1-R3,120min,B7,11091,26400,27504,10286.63,37.22,36.73
Rep1-H2O2-Rep3-0Pi,d071721-120min-0Pi-SKY1-R3,120min,B8,11832,17022,18705,6997.56,38.86,37.6
Rep1-H2O2-Rep3-0Pi,d071721-120min-0Pi-SKY1-R3,120min,C5,14870,5077,6316,5350.24,84.83,60
Rep1-H2O2-Rep3-0Pi,d071721-120min-0Pi-SKY1-R3,120min,C7,12561,15678,15743,6806.97,40.99,40.34
Rep1-H2O2-Rep3-0Pi,d071721-120min-0Pi-SKY1-R3,120min,D5,16051,4918,6700,4770.47,80.06,55.98
Rep1-H2O2-Rep3-0Pi,d071721-120min-0Pi-SKY1-R3,120min,D7,12661,14970,15109,6315.25,39.46,38.09
Rep1-H2O2-Rep3-0Pi,d071721-120min-0Pi-SKY1-R3,120min,E5,15579,4961,5730,4836.37,78.76,59.83
Rep1-H2O2-Rep3-0Pi,d071721-120min-0Pi-SKY1-R3,120min,E7,12936,16024,17884,6816.51,39.99,38.95
Rep1-H2O2-Rep3-0Pi,d071721-120min-0Pi-SKY1-R3,120min,F5,13018,7537,7725,6931.55,73.21,57.38
Rep1-H2O2-Rep3-0Pi,d071721-120min-0Pi-SKY1-R3,120min,F7,11753,22312,21852,9861.79,41.41,39.74
Rep1-H2O2-Rep3-0Pi,d071721-120min-0Pi-SKY1-R3,120min,G5,13211,6729,6143,6235.73,74.06,54.69
Rep1-H2O2-Rep3-0Pi,d071721-120min-0Pi-SKY1-R3,120min,G7,10533,25414,25606,10309.28,38.67,37.76
Rep1-H2O2-Rep3-0Pi,d071721-120min-0Pi-SKY1-R3,120min,H5,13443,6820,6912,5855.79,68.99,54.65
Rep1-H2O2-Rep3-0Pi,d071721-120min-0Pi-SKY1-R3,120min,H7,11328,23185,25053,10283.49,41.36,40.06
Rep2-H2O2-Rep4-0Pi,d072021-120min-H2O2-SKY1-R2,120min,A5,11146,80589,97297,37526.3,43.97,44.12
Rep2-H2O2-Rep4-0Pi,d072021-120min-H2O2-SKY1-R2,120min,A6,16000,5277,6057,3148.77,52.52,47.12
Rep2-H2O2-Rep4-0Pi,d072021-120min-H2O2-SKY1-R2,120min,A7,11390,26946,25637,10870.87,38.39,37.73
Rep2-H2O2-Rep4-0Pi,d072021-120min-H2O2-SKY1-R2,120min,A8,12463,16832,15428,7054.55,39.43,38.59
Rep2-H2O2-Rep4-0Pi,d072021-120min-H2O2-SKY1-R2,120min,B5,10658,73638,87767,31213.15,40.44,41.85
Rep2-H2O2-Rep4-0Pi,d072021-120min-H2O2-SKY1-R2,120min,B6,16194,5270,6317,3298.59,54.96,49.61
Rep2-H2O2-Rep4-0Pi,d072021-120min-H2O2-SKY1-R2,120min,B7,11908,25777,26248,10473.02,39.01,37.31
Rep2-H2O2-Rep4-0Pi,d072021-120min-H2O2-SKY1-R2,120min,B8,12922,17784,17527,7107.69,37.8,37.41
Rep2-H2O2-Rep4-0Pi,d072021-120min-H2O2-SKY1-R2,120min,C5,16260,5896,7134,6195.96,84.06,60.07
Rep2-H2O2-Rep4-0Pi,d072021-120min-H2O2-SKY1-R2,120min,C7,11766,16400,19562,6865.48,40.06,37.82
Rep2-H2O2-Rep4-0Pi,d072021-120min-H2O2-SKY1-R2,120min,D5,17347,5856,5809,4734.13,66.88,58.21
Rep2-H2O2-Rep4-0Pi,d072021-120min-H2O2-SKY1-R2,120min,D7,13167,15103,17159,6501.03,40.87,39.34
Rep2-H2O2-Rep4-0Pi,d072021-120min-H2O2-SKY1-R2,120min,E5,18739,5870,6325,4579.21,65.18,57.08
Rep2-H2O2-Rep4-0Pi,d072021-120min-H2O2-SKY1-R2,120min,E7,13142,15462,16076,6505.41,39.96,38.62
Rep2-H2O2-Rep4-0Pi,d072021-120min-H2O2-SKY1-R2,120min,F5,13180,9408,11417,6378.88,58.78,60.52
Rep2-H2O2-Rep4-0Pi,d072021-120min-H2O2-SKY1-R2,120min,F7,12156,22831,22849,9594.01,39.74,38.06
Rep2-H2O2-Rep4-0Pi,d072021-120min-H2O2-SKY1-R2,120min,G5,14088,9312,12341,6350.32,59.03,57.02
Rep2-H2O2-Rep4-0Pi,d072021-120min-H2O2-SKY1-R2,120min,G7,12234,23320,23930,9767.35,39.87,37.99
Rep2-H2O2-Rep4-0Pi,d072021-120min-H2O2-SKY1-R2,120min,H5,13670,9330,12337,6138.05,57.15,56.78
Rep2-H2O2-Rep4-0Pi,d072021-120min-H2O2-SKY1-R2,120min,H7,11616,23983,23923,9912.06,38.9,37.41
Rep3-H2O2-Ctrl,d072221-120min-H2O2-SKY1-R3,120min,A5,10932,95475,123138,48201.19,47.86,45.29
Rep3-H2O2-Ctrl,d072221-120min-H2O2-SKY1-R3,120min,A6,16692,4633,5426,3238.65,61.78,53.84
Rep3-H2O2-Ctrl,d072221-120min-H2O2-SKY1-R3,120min,A7,11064,6996,7982,3889.45,50.5,45.08
Rep3-H2O2-Ctrl,d072221-120min-H2O2-SKY1-R3,120min,A8,12363,3757,4152,2261.64,53.13,48.46
Rep3-H2O2-Ctrl,d072221-120min-H2O2-SKY1-R3,120min,B5,10426,76966,79121,31682.01,39.01,38.56
Rep3-H2O2-Ctrl,d072221-120min-H2O2-SKY1-R3,120min,B6,15945,4618,5359,3057.77,58.8,52.36
Rep3-H2O2-Ctrl,d072221-120min-H2O2-SKY1-R3,120min,B7,13102,7269,8115,3854.64,48.19,44.43
Rep3-H2O2-Ctrl,d072221-120min-H2O2-SKY1-R3,120min,B8,13149,3685,4190,2074.15,50.49,46.75
Rep3-H2O2-Ctrl,d072221-120min-H2O2-SKY1-R3,120min,C5,15396,5319,7024,5173.73,77.35,57.73
Rep3-H2O2-Ctrl,d072221-120min-H2O2-SKY1-R3,120min,C7,10756,4504,5359,3129.61,60.6,51.88
Rep3-H2O2-Ctrl,d072221-120min-H2O2-SKY1-R3,120min,D5,17745,5235,5971,4941.21,75.84,57.41
Rep3-H2O2-Ctrl,d072221-120min-H2O2-SKY1-R3,120min,D7,13785,3682,4020,2172.02,52.19,46.06
Rep3-H2O2-Ctrl,d072221-120min-H2O2-SKY1-R3,120min,E5,17240,5263,6406,5495.79,81.01,59.24
Rep3-H2O2-Ctrl,d072221-120min-H2O2-SKY1-R3,120min,E7,12015,4182,4971,2506.53,52.98,48.82
Rep3-H2O2-Ctrl,d072221-120min-H2O2-SKY1-R3,120min,F5,14611,7089,6710,5637.67,65.19,53.41
Rep3-H2O2-Ctrl,d072221-120min-H2O2-SKY1-R3,120min,F7,10815,5788,6510,3393.42,52.22,48.92
Rep3-H2O2-Ctrl,d072221-120min-H2O2-SKY1-R3,120min,G5,13605,6995,6705,5359.94,63.1,51.44
Rep3-H2O2-Ctrl,d072221-120min-H2O2-SKY1-R3,120min,G7,10660,5273,5968,3231.19,55.33,51.91
Rep3-H2O2-Ctrl,d072221-120min-H2O2-SKY1-R3,120min,H5,12041,7085,7024,5573.06,64.84,52.44
Rep3-H2O2-Ctrl,d072221-120min-H2O2-SKY1-R3,120min,H7,10837,5415,6228,3598.17,59.62,51.86
Rep1-0Pi-Ctrl,d071021-150min-0Pi-S7Y1-R1,150min,A9,10527,27955,28112,12309.63,41.52,38.82
Rep1-0Pi-Ctrl,d071021-150min-0Pi-S7Y1-R1,150min,A10,11643,17904,18279,7553.48,39.42,36.98
Rep1-0Pi-Ctrl,d071021-150min-0Pi-S7Y1-R1,150min,A11,10705,6723,8840,3771.49,50.69,48.78
Rep1-0Pi-Ctrl,d071021-150min-0Pi-S7Y1-R1,150min,A12,12392,2912,3941,2183.65,65.93,50.49
Rep1-0Pi-Ctrl,d071021-150min-0Pi-S7Y1-R1,150min,B9,10039,28168,31626,12304.64,41.25,39.17
Rep1-0Pi-Ctrl,d071021-150min-0Pi-S7Y1-R1,150min,B10,10973,20524,23915,8321.56,38.74,37.87
Rep1-0Pi-Ctrl,d071021-150min-0Pi-S7Y1-R1,150min,B11,11763,7213,7354,3803.79,48.05,46.82
Rep1-0Pi-Ctrl,d071021-150min-0Pi-S7Y1-R1,150min,B12,11493,3031,4145,1870.01,54.7,52.19
Rep1-0Pi-Ctrl,d071021-150min-0Pi-S7Y1-R1,150min,C9,10799,17974,17508,7778.98,40.71,40.43
Rep1-0Pi-Ctrl,d071021-150min-0Pi-S7Y1-R1,150min,C11,11717,3372,3979,3354.35,81.05,56.32
Rep1-0Pi-Ctrl,d071021-150min-0Pi-S7Y1-R1,150min,D9,11792,17096,19541,7643.82,41.9,41
Rep1-0Pi-Ctrl,d071021-150min-0Pi-S7Y1-R1,150min,D11,12652,3129,4679,2997.84,79.4,54.66
Rep1-0Pi-Ctrl,d071021-150min-0Pi-S7Y1-R1,150min,E9,11499,17647,19555,7842.7,41.9,41.13
Rep1-0Pi-Ctrl,d071021-150min-0Pi-S7Y1-R1,150min,E11,10931,3621,5223,4374.1,94.14,58.43
Rep1-0Pi-Ctrl,d071021-150min-0Pi-S7Y1-R1,150min,F9,9532,26932,26832,12201.45,42.46,42.06
Rep1-0Pi-Ctrl,d071021-150min-0Pi-S7Y1-R1,150min,F11,10589,5045,5977,5377.13,86.78,54.93
Rep1-0Pi-Ctrl,d071021-150min-0Pi-S7Y1-R1,150min,G9,9699,29036,29487,11987.9,39.33,38.55
Rep1-0Pi-Ctrl,d071021-150min-0Pi-S7Y1-R1,150min,G11,9071,4558,5503,3007.42,58.2,49.02
Rep1-0Pi-Ctrl,d071021-150min-0Pi-S7Y1-R1,150min,H9,9554,29184,31641,12183.18,39.69,38.61
Rep1-0Pi-Ctrl,d071021-150min-0Pi-S7Y1-R1,150min,H11,10387,4754,6596,3343.56,61.62,51.58
Rep2-0Pi-Ctrl,d071621-150min-0Pi-S7Y1-R2,150min,A9,9074,26153,31671,13722.22,50.53,47.62
Rep2-0Pi-Ctrl,d071621-150min-0Pi-S7Y1-R2,150min,A10,11317,15625,15105,8289.08,52.06,42.78
Rep2-0Pi-Ctrl,d071621-150min-0Pi-S7Y1-R2,150min,A11,11765,5939,5971,3073.73,46.74,44.98
Rep2-0Pi-Ctrl,d071621-150min-0Pi-S7Y1-R2,150min,A12,11105,3366,4525,1957.56,51.85,48.5
Rep2-0Pi-Ctrl,d071621-150min-0Pi-S7Y1-R2,150min,B9,9458,21311,22347,12062.16,51.82,53.55
Rep2-0Pi-Ctrl,d071621-150min-0Pi-S7Y1-R2,150min,B10,12262,15747,15747,6818.47,40.86,37.57
Rep2-0Pi-Ctrl,d071621-150min-0Pi-S7Y1-R2,150min,B11,9802,6363,8248,3898.69,56.18,53.28
Rep2-0Pi-Ctrl,d071621-150min-0Pi-S7Y1-R2,150min,B12,10906,3642,5296,2160.4,52.74,50.06
Rep2-0Pi-Ctrl,d071621-150min-0Pi-S7Y1-R2,150min,C9,10862,18648,22338,7541.89,38.81,39.03
Rep2-0Pi-Ctrl,d071621-150min-0Pi-S7Y1-R2,150min,C11,10388,4380,5574,3059,61.76,50.66
Rep2-0Pi-Ctrl,d071621-150min-0Pi-S7Y1-R2,150min,D9,10159,17423,19533,8458.49,48.05,42.96
Rep2-0Pi-Ctrl,d071621-150min-0Pi-S7Y1-R2,150min,D11,10196,3943,5972,3855.06,81.12,52.61
Rep2-0Pi-Ctrl,d071621-150min-0Pi-S7Y1-R2,150min,E9,11947,16970,17892,7300.06,40.97,38.76
Rep2-0Pi-Ctrl,d071621-150min-0Pi-S7Y1-R2,150min,E11,10438,3854,4970,2528.65,58.31,50.49
Rep2-0Pi-Ctrl,d071621-150min-0Pi-S7Y1-R2,150min,F9,9388,24161,29462,11534.56,45.83,42.5
Rep2-0Pi-Ctrl,d071621-150min-0Pi-S7Y1-R2,150min,F11,10029,5322,7123,4730.6,76.43,50.17
Rep2-0Pi-Ctrl,d071621-150min-0Pi-S7Y1-R2,150min,G9,9045,26055,26898,11587.96,42.85,39.89
Rep2-0Pi-Ctrl,d071621-150min-0Pi-S7Y1-R2,150min,G11,9488,5165,5499,3448.15,59.69,49.19
Rep2-0Pi-Ctrl,d071621-150min-0Pi-S7Y1-R2,150min,H9,9527,25152,28799,11344.67,42.8,41.09
Rep2-0Pi-Ctrl,d071621-150min-0Pi-S7Y1-R2,150min,H11,9319,4916,5435,3080.94,57.49,52.42
Rep1-H2O2-Rep3-0Pi,d071721-150min-0Pi-S7Y1-R3,150min,A9,10236,87931,94797,41592.64,45.24,43.27
Rep1-H2O2-Rep3-0Pi,d071721-150min-0Pi-S7Y1-R3,150min,A10,14075,4207,5034,3040.22,63.6,52.72
Rep1-H2O2-Rep3-0Pi,d071721-150min-0Pi-S7Y1-R3,150min,A11,9883,31796,30166,12670.17,37.88,35.37
Rep1-H2O2-Rep3-0Pi,d071721-150min-0Pi-S7Y1-R3,150min,A12,11730,19697,19962,7872.72,38.01,36.62
Rep1-H2O2-Rep3-0Pi,d071721-150min-0Pi-S7Y1-R3,150min,B9,10858,68803,77186,29764.29,41.32,40.99
Rep1-H2O2-Rep3-0Pi,d071721-150min-0Pi-S7Y1-R3,150min,B10,15301,4404,5894,2764.63,56.67,49.25
Rep1-H2O2-Rep3-0Pi,d071721-150min-0Pi-S7Y1-R3,150min,B11,11545,26997,26863,10759.33,37.77,35.44
Rep1-H2O2-Rep3-0Pi,d071721-150min-0Pi-S7Y1-R3,150min,B12,11889,18682,19124,7565.86,38.35,35.64
Rep1-H2O2-Rep3-0Pi,d071721-150min-0Pi-S7Y1-R3,150min,C9,14401,4951,5729,4858.8,79.09,59.08
Rep1-H2O2-Rep3-0Pi,d071721-150min-0Pi-S7Y1-R3,150min,C11,11441,19060,20401,7757.94,38.78,37.06
Rep1-H2O2-Rep3-0Pi,d071721-150min-0Pi-S7Y1-R3,150min,D9,15776,4780,6318,4796.49,80.3,56.11
Rep1-H2O2-Rep3-0Pi,d071721-150min-0Pi-S7Y1-R3,150min,D11,12290,19315,21360,7735.42,38.03,36.92
Rep1-H2O2-Rep3-0Pi,d071721-150min-0Pi-S7Y1-R3,150min,E9,16207,4800,5571,4868.2,81.03,58.5
Rep1-H2O2-Rep3-0Pi,d071721-150min-0Pi-S7Y1-R3,150min,E11,11646,18738,19124,7580.64,38.3,36.55
Rep1-H2O2-Rep3-0Pi,d071721-150min-0Pi-S7Y1-R3,150min,F9,11312,7210,6238,7032.02,75.35,58.72
Rep1-H2O2-Rep3-0Pi,d071721-150min-0Pi-S7Y1-R3,150min,F11,10487,27973,30179,11703.65,39.85,38.46
Rep1-H2O2-Rep3-0Pi,d071721-150min-0Pi-S7Y1-R3,150min,G9,10874,6660,6610,6534.78,74.82,55.39
Rep1-H2O2-Rep3-0Pi,d071721-150min-0Pi-S7Y1-R3,150min,G11,11536,28012,33211,11752.89,39.65,37.48
Rep1-H2O2-Rep3-0Pi,d071721-150min-0Pi-S7Y1-R3,150min,H9,11794,6948,6514,6309.64,71.16,55.28
Rep1-H2O2-Rep3-0Pi,d071721-150min-0Pi-S7Y1-R3,150min,H11,10865,27906,31660,11529.82,39.18,36.92
Rep2-H2O2-Rep4-0Pi,d072021-150min-H2O2-S7Y1-R2,150min,A9,11632,66197,67961,30879.86,43.19,41.02
Rep2-H2O2-Rep4-0Pi,d072021-150min-H2O2-S7Y1-R2,150min,A10,14912,5078,4853,3202.71,54.84,45.9
Rep2-H2O2-Rep4-0Pi,d072021-150min-H2O2-S7Y1-R2,150min,A11,12649,27601,25607,11639.63,39.75,36.61
Rep2-H2O2-Rep4-0Pi,d072021-150min-H2O2-S7Y1-R2,150min,A12,11642,20739,21850,8105.97,37.14,35.7
Rep2-H2O2-Rep4-0Pi,d072021-150min-H2O2-S7Y1-R2,150min,B9,12554,59253,67949,26265.48,41.53,40.06
Rep2-H2O2-Rep4-0Pi,d072021-150min-H2O2-S7Y1-R2,150min,B10,14108,5001,4475,3509.59,59.86,51.08
Rep2-H2O2-Rep4-0Pi,d072021-150min-H2O2-S7Y1-R2,150min,B11,13006,26630,26226,10817.65,39.12,35.34
Rep2-H2O2-Rep4-0Pi,d072021-150min-H2O2-S7Y1-R2,150min,B12,12117,20812,20899,8231.99,37.65,36.68
Rep2-H2O2-Rep4-0Pi,d072021-150min-H2O2-S7Y1-R2,150min,C9,14698,5624,7362,5580.34,76.94,59.46
Rep2-H2O2-Rep4-0Pi,d072021-150min-H2O2-S7Y1-R2,150min,C11,14339,19505,19548,8088.92,39.7,38.42
Rep2-H2O2-Rep4-0Pi,d072021-150min-H2O2-S7Y1-R2,150min,D9,15708,5615,7721,5098.3,72.93,56.32
Rep2-H2O2-Rep4-0Pi,d072021-150min-H2O2-S7Y1-R2,150min,D11,12564,18548,19528,7564.19,38.86,36.91
Rep2-H2O2-Rep4-0Pi,d072021-150min-H2O2-S7Y1-R2,150min,E9,15478,5716,6419,5105.08,71,59.27
Rep2-H2O2-Rep4-0Pi,d072021-150min-H2O2-S7Y1-R2,150min,E11,12287,18028,17907,7877.59,41.4,38.67
Rep2-H2O2-Rep4-0Pi,d072021-150min-H2O2-S7Y1-R2,150min,F9,11856,9673,12589,7403.55,64.83,64.25
Rep2-H2O2-Rep4-0Pi,d072021-150min-H2O2-S7Y1-R2,150min,F11,12194,28223,29466,11568.21,39.12,36.88
Rep2-H2O2-Rep4-0Pi,d072021-150min-H2O2-S7Y1-R2,150min,G9,12090,9285,12116,7269.92,65.1,63.73
Rep2-H2O2-Rep4-0Pi,d072021-150min-H2O2-S7Y1-R2,150min,G11,12330,28475,29493,11600.36,39.04,37.32
Rep2-H2O2-Rep4-0Pi,d072021-150min-H2O2-S7Y1-R2,150min,H9,11232,9424,12576,7493.74,66.13,63
Rep2-H2O2-Rep4-0Pi,d072021-150min-H2O2-S7Y1-R2,150min,H11,11736,30454,31632,12186.48,38.26,36.36
Rep3-H2O2-Ctrl,d072221-150min-H2O2-S7Y1-R3,150min,A9,9792,93405,97363,49243.97,50.43,47.07
Rep3-H2O2-Ctrl,d072221-150min-H2O2-S7Y1-R3,150min,A10,14003,4309,5656,2962.36,62.39,55.77
Rep3-H2O2-Ctrl,d072221-150min-H2O2-S7Y1-R3,150min,A11,11105,6367,7471,3397.22,48.42,46.41
Rep3-H2O2-Ctrl,d072221-150min-H2O2-S7Y1-R3,150min,A12,11291,3387,3939,2088.63,54.62,51.13
Rep3-H2O2-Ctrl,d072221-150min-H2O2-S7Y1-R3,150min,B9,9199,72284,75235,38535.34,51.92,46.75
Rep3-H2O2-Ctrl,d072221-150min-H2O2-S7Y1-R3,150min,B10,12854,4202,5730,3237.14,68.45,56.94
Rep3-H2O2-Ctrl,d072221-150min-H2O2-S7Y1-R3,150min,B11,11910,7150,7595,3661.44,46.51,45.29
Rep3-H2O2-Ctrl,d072221-150min-H2O2-S7Y1-R3,150min,B12,11383,3617,4854,2152.69,52.93,50.42
Rep3-H2O2-Ctrl,d072221-150min-H2O2-S7Y1-R3,150min,C9,15697,4994,5288,6165.34,93.61,56.08
Rep3-H2O2-Ctrl,d072221-150min-H2O2-S7Y1-R3,150min,C11,11374,3905,4970,2606.48,58.72,49.47
Rep3-H2O2-Ctrl,d072221-150min-H2O2-S7Y1-R3,150min,D9,15367,4837,4792,6353.98,98.3,57.23
Rep3-H2O2-Ctrl,d072221-150min-H2O2-S7Y1-R3,150min,D11,13653,3429,4796,2050.01,53.16,48.51
Rep3-H2O2-Ctrl,d072221-150min-H2O2-S7Y1-R3,150min,E9,15905,5070,5573,6846.52,98.4,58.49
Rep3-H2O2-Ctrl,d072221-150min-H2O2-S7Y1-R3,150min,E11,12770,3572,4475,2088.88,52.45,49.21
Rep3-H2O2-Ctrl,d072221-150min-H2O2-S7Y1-R3,150min,F9,12144,6432,6323,5829.69,72.68,51.82
Rep3-H2O2-Ctrl,d072221-150min-H2O2-S7Y1-R3,150min,F11,10670,4974,5434,2789.53,50.67,47.52
Rep3-H2O2-Ctrl,d072221-150min-H2O2-S7Y1-R3,150min,G9,12103,6531,7359,5929.61,73.06,52.64
Rep3-H2O2-Ctrl,d072221-150min-H2O2-S7Y1-R3,150min,G11,11590,4875,5730,2713.75,50.23,47.53
Rep3-H2O2-Ctrl,d072221-150min-H2O2-S7Y1-R3,150min,H9,12099,6928,7356,6190.48,70.81,52.07
Rep3-H2O2-Ctrl,d072221-150min-H2O2-S7Y1-R3,150min,H11,11037,5047,5579,3180.05,56.25,47.56
Rep1-0Pi-Ctrl,d071021-180min-0Pi-S7Y1-R1,180min,A1,10208,31826,34774,13513.21,40.36,38.09
Rep1-0Pi-Ctrl,d071021-180min-0Pi-S7Y1-R1,180min,A2,12955,20561,21358,8360.44,38.38,35.68
Rep1-0Pi-Ctrl,d071021-180min-0Pi-S7Y1-R1,180min,A3,11135,7153,7361,3906.96,49.13,47.17
Rep1-0Pi-Ctrl,d071021-180min-0Pi-S7Y1-R1,180min,A4,14160,2696,3863,1752.42,56.81,52.46
Rep1-0Pi-Ctrl,d071021-180min-0Pi-S7Y1-R1,180min,B1,10742,33505,33209,13955.48,39.6,36.91
Rep1-0Pi-Ctrl,d071021-180min-0Pi-S7Y1-R1,180min,B2,11667,21739,22856,8922.75,39.1,38.35
Rep1-0Pi-Ctrl,d071021-180min-0Pi-S7Y1-R1,180min,B3,11159,7389,8119,4041.22,49.25,47.17
Rep1-0Pi-Ctrl,d071021-180min-0Pi-S7Y1-R1,180min,B4,12361,3227,3453,2258.47,59.84,54.99
Rep1-0Pi-Ctrl,d071021-180min-0Pi-S7Y1-R1,180min,C1,10959,19642,21370,8474.81,40.74,39.85
Rep1-0Pi-Ctrl,d071021-180min-0Pi-S7Y1-R1,180min,C3,11810,3393,4791,3411.75,81.92,57.81
Rep1-0Pi-Ctrl,d071021-180min-0Pi-S7Y1-R1,180min,D1,13102,18807,21343,8009.39,40.13,38.92
Rep1-0Pi-Ctrl,d071021-180min-0Pi-S7Y1-R1,180min,D3,12568,3197,4524,2875.76,74.42,55.75
Rep1-0Pi-Ctrl,d071021-180min-0Pi-S7Y1-R1,180min,E1,12349,20385,20415,8926.87,41.5,40.67
Rep1-0Pi-Ctrl,d071021-180min-0Pi-S7Y1-R1,180min,E3,12151,3374,5034,4019.56,94.22,59.67
Rep1-0Pi-Ctrl,d071021-180min-0Pi-S7Y1-R1,180min,F1,10241,32809,33239,14113.46,41.05,39.61
Rep1-0Pi-Ctrl,d071021-180min-0Pi-S7Y1-R1,180min,F3,11415,4684,5224,4893.53,85.37,55.9
Rep1-0Pi-Ctrl,d071021-180min-0Pi-S7Y1-R1,180min,G1,9366,34928,39270,14061.4,38.57,37.18
Rep1-0Pi-Ctrl,d071021-180min-0Pi-S7Y1-R1,180min,G3,10977,4782,5230,3216.83,59.05,52.46
Rep1-0Pi-Ctrl,d071021-180min-0Pi-S7Y1-R1,180min,H1,10697,32097,33218,13428.55,39.96,37.89
Rep1-0Pi-Ctrl,d071021-180min-0Pi-S7Y1-R1,180min,H3,11063,5012,5969,3444.12,60.27,51.2
Rep2-0Pi-Ctrl,d071621-180min-0Pi-S7Y1-R2,180min,A1,8154,30863,36503,16152.21,51.4,47.68
Rep2-0Pi-Ctrl,d071621-180min-0Pi-S7Y1-R2,180min,A2,9182,18928,19548,7873.51,39.87,36.78
Rep2-0Pi-Ctrl,d071621-180min-0Pi-S7Y1-R2,180min,A3,10535,6484,6508,3678.97,51.37,48.91
Rep2-0Pi-Ctrl,d071621-180min-0Pi-S7Y1-R2,180min,A4,12155,3590,4373,2409.98,58.39,51.58
Rep2-0Pi-Ctrl,d071621-180min-0Pi-S7Y1-R2,180min,B1,8512,22840,28131,14977.94,58.42,58.24
Rep2-0Pi-Ctrl,d071621-180min-0Pi-S7Y1-R2,180min,B2,7115,20584,24505,8607.74,39.66,37.79
Rep2-0Pi-Ctrl,d071621-180min-0Pi-S7Y1-R2,180min,B3,10038,6192,7019,3892.65,56.94,53.44
Rep2-0Pi-Ctrl,d071621-180min-0Pi-S7Y1-R2,180min,B4,8963,4033,4374,2968.8,62.43,54.08
Rep2-0Pi-Ctrl,d071621-180min-0Pi-S7Y1-R2,180min,C1,9932,21498,21855,9895.89,46,40.88
Rep2-0Pi-Ctrl,d071621-180min-0Pi-S7Y1-R2,180min,C3,9843,4253,4792,2752.78,56.74,52.6
Rep2-0Pi-Ctrl,d071621-180min-0Pi-S7Y1-R2,180min,D1,9148,20007,22329,9785.81,48.9,43.32
