Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
d072021-0min-H2O2-S7Y1-R2,0min,0min,B3.fcs,B3,Experiment,None,,single cell,FSC-H,FSC-A,19743,68,290.338,65.810,65.810,465623,479348,452406,459454,414676,412623,112332.95,131434.55,24.13,27.42,107469.22,126068.44,23.76,27.44
d072021-0min-H2O2-S7Y1-R2,0min,0min,B3.fcs,B3,Experiment,None,,CTA1-GFP,BL1-H,,19734,68,290.206,65.780,65.780,8825,N/A,8070,N/A,7849,N/A,3920.01,N/A,44.42,N/A,3207.61,N/A,39.75,N/A
d072021-0min-H2O2-S7Y1-R2,0min,0min,B3.fcs,B3,Experiment,None,,single cell,FSC-H,FSC-W,19743,68,290.338,65.810,68.612,465623,86,452406,85,414676,86,112332.95,8.27,24.13,9.58,107469.22,8.90,23.76,10.47
d072021-0min-H2O2-S7Y1-R2,0min,0min,B3.fcs,B3,Experiment,None,,cell,FSC-H,FSC-W,28775,68,423.162,95.917,95.917,498268,96,469746,90,443433,86,149499.72,26.84,30.00,27.96,134620.08,13.34,28.66,14.83
d072021-0min-H2O2-S7Y1-R2,0min,0min,B4.fcs,B4,Experiment,None,N/A,All Events,N/A,N/A,30000,53,566.038,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d072021-0min-H2O2-S7Y1-R2,0min,0min,B4.fcs,B4,Experiment,None,,cell,FSC-H,SSC-H,29009,53,547.340,96.697,96.697,493472,124275,462794,115623,433214,99348,141425.68,44989.77,28.66,36.20,124433.13,33668.36,26.89,29.12
d072021-0min-H2O2-S7Y1-R2,0min,0min,B4.fcs,B4,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,19416,53,366.340,64.720,99.933,463442,476810,445619,451842,416720,392177,109096.19,128567.28,23.54,26.96,100226.72,118436.76,22.49,26.21
d072021-0min-H2O2-S7Y1-R2,0min,0min,B4.fcs,B4,Experiment,None,,single cell,FSC-H,FSC-A,19429,53,366.585,64.763,64.763,463602,477075,445690,451954,416720,392177,109262.22,128944.72,23.57,27.03,100330.51,118557.59,22.51,26.23
d072021-0min-H2O2-S7Y1-R2,0min,0min,B4.fcs,B4,Experiment,None,,CTA1-GFP,BL1-H,,19416,53,366.340,64.720,64.720,5572,N/A,4861,N/A,5576,N/A,2995.46,N/A,53.76,N/A,2311.37,N/A,47.55,N/A
d072021-0min-H2O2-S7Y1-R2,0min,0min,B4.fcs,B4,Experiment,None,,single cell,FSC-H,FSC-W,19429,53,366.585,64.763,66.976,463602,86,445690,84,416720,86,109262.22,8.17,23.57,9.51,100330.51,7.41,22.51,8.82
