Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
d012724-0min-OA-R2,0min,0min,F3.fcs,F3,Experiment,None,,CTA1-GFP,BL1-H,,13477,39,345.564,44.923,44.923,1123,N/A,1008,N/A,805,N/A,651.05,N/A,57.99,N/A,585.63,N/A,58.10,N/A
d012724-0min-OA-R2,0min,0min,F3.fcs,F3,Experiment,None,,single cell,FSC-H,FSC-W,13490,39,345.897,44.967,49.814,509579,88,499445,87,451683,86,113220.49,8.68,22.22,9.84,118352.99,8.90,23.70,10.22
d012724-0min-OA-R2,0min,0min,F3.fcs,F3,Experiment,None,,cell,FSC-H,FSC-W,27081,39,694.385,90.270,90.270,578867,110,558587,99,465812,86,157271.81,33.78,27.17,30.84,171828.89,22.24,30.76,22.46
d012724-0min-OA-R2,0min,0min,F3.fcs,F3,Experiment,None,,Voltage,BL1-H,,1756,39,45.026,5.853,5.853,4194,N/A,3912,N/A,3350,N/A,908.40,N/A,21.66,N/A,697.56,N/A,17.83,N/A
d012724-0min-OA-R2,0min,0min,E2.fcs,E2,Experiment,None,N/A,All Events,N/A,N/A,30000,38,789.474,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d012724-0min-OA-R2,0min,0min,E2.fcs,E2,Experiment,None,,cell,FSC-H,SSC-H,26607,38,700.184,88.690,88.690,525786,115607,499208,107133,480155,97282,153674.94,44528.37,29.23,38.52,150412.73,34151.69,30.13,31.88
d012724-0min-OA-R2,0min,0min,E2.fcs,E2,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,13807,38,363.342,46.023,99.942,467299,482067,455862,467257,406355,441162,107171.90,126847.52,22.93,26.31,106290.56,129573.31,23.32,27.73
d012724-0min-OA-R2,0min,0min,E2.fcs,E2,Experiment,None,,single cell,FSC-H,FSC-A,13815,38,363.553,46.050,46.050,467445,482278,455949,467320,406355,441162,107375.78,127140.41,22.97,26.36,106305.38,129668.19,23.32,27.75
d012724-0min-OA-R2,0min,0min,E2.fcs,E2,Experiment,None,,CTA1-GFP,BL1-H,,13807,38,363.342,46.023,46.023,115,N/A,107,N/A,97,N/A,49.83,N/A,43.38,N/A,43.00,N/A,40.18,N/A
d012724-0min-OA-R2,0min,0min,E2.fcs,E2,Experiment,None,,single cell,FSC-H,FSC-W,13815,38,363.553,46.050,51.922,467445,86,455949,85,406355,86,107375.78,8.12,22.97,9.41,106305.38,8.90,23.32,10.47
d012724-0min-OA-R2,0min,0min,E2.fcs,E2,Experiment,None,,cell,FSC-H,FSC-W,26607,38,700.184,88.690,88.690,525786,106,499208,96,480155,86,153674.94,33.92,29.23,31.89,150412.73,20.76,30.13,21.62
d012724-0min-OA-R2,0min,0min,E2.fcs,E2,Experiment,None,,Voltage,BL1-H,,1,38,0.026,0.003,0.003,5470,N/A,5470,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d012724-0min-OA-R2,0min,0min,F2.fcs,F2,Experiment,None,N/A,All Events,N/A,N/A,30000,36,833.333,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d012724-0min-OA-R2,0min,0min,F2.fcs,F2,Experiment,None,,cell,FSC-H,SSC-H,26173,36,727.028,87.243,87.243,525305,119845,497376,109647,441225,91118,160732.59,48140.78,30.60,40.17,163217.95,36627.63,32.82,33.41
d012724-0min-OA-R2,0min,0min,F2.fcs,F2,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,13380,36,371.667,44.600,99.948,464282,479903,451096,461680,435232,435250,112608.18,132634.01,24.25,27.64,111054.89,135687.55,24.62,29.39
d012724-0min-OA-R2,0min,0min,F2.fcs,F2,Experiment,None,,single cell,FSC-H,FSC-A,13387,36,371.861,44.623,44.623,464464,480129,451151,461794,435232,435250,112863.20,132968.70,24.30,27.69,111138.66,135717.20,24.63,29.39
d012724-0min-OA-R2,0min,0min,F2.fcs,F2,Experiment,None,,CTA1-GFP,BL1-H,,13380,36,371.667,44.600,44.600,808,N/A,716,N/A,588,N/A,489.90,N/A,60.64,N/A,425.51,N/A,59.43,N/A
d012724-0min-OA-R2,0min,0min,F2.fcs,F2,Experiment,None,,single cell,FSC-H,FSC-W,13387,36,371.861,44.623,51.148,464464,86,451151,85,435232,86,112863.20,8.34,24.30,9.67,111138.66,8.90,24.63,10.47
d012724-0min-OA-R2,0min,0min,F2.fcs,F2,Experiment,None,,cell,FSC-H,FSC-W,26173,36,727.028,87.243,87.243,525305,107,497376,96,441225,86,160732.59,34.28,30.60,32.06,163217.95,20.76,32.82,21.62
d012724-0min-OA-R2,0min,0min,F2.fcs,F2,Experiment,None,,Voltage,BL1-H,,475,36,13.194,1.583,1.583,4035,N/A,3789,N/A,3395,N/A,778.52,N/A,19.30,N/A,560.42,N/A,14.79,N/A
d012724-0min-OA-R2,0min,0min,G1.fcs,G1,Experiment,None,N/A,All Events,N/A,N/A,30000,36,833.333,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d012724-0min-OA-R2,0min,0min,G1.fcs,G1,Experiment,None,,cell,FSC-H,SSC-H,28279,36,785.528,94.263,94.263,548171,120840,524283,113732,494602,119820,154408.98,43621.99,28.17,36.10,156546.25,34090.90,29.86,29.97
d012724-0min-OA-R2,0min,0min,G1.fcs,G1,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,15067,36,418.528,50.223,99.947,487779,502350,478725,488132,429058,429103,110562.32,130771.84,22.67,26.03,112192.79,136457.02,23.44,27.95
d012724-0min-OA-R2,0min,0min,G1.fcs,G1,Experiment,None,,single cell,FSC-H,FSC-A,15075,36,418.750,50.250,50.250,487941,502543,478749,488270,429058,429103,110775.80,131012.96,22.70,26.07,112321.77,136637.90,23.46,27.98
d012724-0min-OA-R2,0min,0min,G1.fcs,G1,Experiment,None,,CTA1-GFP,BL1-H,,15067,36,418.528,50.223,50.223,1235,N/A,1121,N/A,989,N/A,689.71,N/A,55.86,N/A,631.59,N/A,56.34,N/A
d012724-0min-OA-R2,0min,0min,G1.fcs,G1,Experiment,None,,single cell,FSC-H,FSC-W,15075,36,418.750,50.250,53.308,487941,87,478749,86,429058,86,110775.80,8.38,22.70,9.60,112321.77,8.90,23.46,10.34
d012724-0min-OA-R2,0min,0min,G1.fcs,G1,Experiment,None,,cell,FSC-H,FSC-W,28279,36,785.528,94.263,94.263,548171,107,524283,96,494602,86,154408.98,33.22,28.17,31.17,156546.25,19.27,29.86,20.08
d012724-0min-OA-R2,0min,0min,G1.fcs,G1,Experiment,None,,Voltage,BL1-H,,1920,36,53.333,6.400,6.400,4154,N/A,3878,N/A,3258,N/A,858.67,N/A,20.67,N/A,672.36,N/A,17.34,N/A
d012724-0min-OA-R2,0min,0min,G3.fcs,G3,Experiment,None,N/A,All Events,N/A,N/A,30000,40,750.000,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d012724-0min-OA-R2,0min,0min,G3.fcs,G3,Experiment,None,,cell,FSC-H,SSC-H,27330,40,683.250,91.100,91.100,583367,129453,564202,122783,508834,125906,153624.47,43720.74,26.33,33.77,168616.84,34933.76,29.89,28.45
d012724-0min-OA-R2,0min,0min,G3.fcs,G3,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,13709,40,342.725,45.697,99.927,512851,530273,502532,514985,474108,482326,109423.50,131216.22,21.34,24.75,113263.22,139183.52,22.54,27.03
d012724-0min-OA-R2,0min,0min,G3.fcs,G3,Experiment,None,,single cell,FSC-H,FSC-A,13719,40,342.975,45.730,45.730,513050,530543,502660,515110,474108,482326,109667.76,131555.02,21.38,24.80,113322.53,139260.62,22.54,27.04
d012724-0min-OA-R2,0min,0min,G3.fcs,G3,Experiment,None,,CTA1-GFP,BL1-H,,13709,40,342.725,45.697,45.697,1378,N/A,1263,N/A,805,N/A,737.02,N/A,53.48,N/A,671.62,N/A,53.18,N/A
d012724-0min-OA-R2,0min,0min,G3.fcs,G3,Experiment,None,,single cell,FSC-H,FSC-W,13719,40,342.975,45.730,50.198,513050,89,502660,87,474108,86,109667.76,8.67,21.38,9.78,113322.53,8.90,22.54,10.22
d012724-0min-OA-R2,0min,0min,G3.fcs,G3,Experiment,None,,cell,FSC-H,FSC-W,27330,40,683.250,91.100,91.100,583367,110,564202,100,508834,86,153624.47,33.07,26.33,30.19,168616.84,23.72,29.89,23.72
d012724-0min-OA-R2,0min,0min,G3.fcs,G3,Experiment,None,,Voltage,BL1-H,,2933,40,73.325,9.777,9.777,4237,N/A,3938,N/A,3255,N/A,933.93,N/A,22.04,N/A,720.54,N/A,18.30,N/A
d012724-0min-OA-R2,0min,0min,H1.fcs,H1,Experiment,None,N/A,All Events,N/A,N/A,30000,36,833.333,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
