Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
NA,TrunV-H2O2-TS-R3,30min-H2O2,yH330-6V.fcs,yH330-6V,Experiment,None,N/A,All Events,N/A,N/A,30000,33,909.091,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NA,TrunV-H2O2-TS-R3,30min-H2O2,yH330-6V.fcs,yH330-6V,Experiment,None,,cell,FSC-H,SSC-H,27565,33,835.303,91.883,91.883,551880,147319,536578,137196,439284,125944,154855.82,51761.44,28.06,35.14,175258.14,42770.04,32.66,31.17
NA,TrunV-H2O2-TS-R3,30min-H2O2,yH330-6V.fcs,yH330-6V,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,12103,33,366.758,40.343,99.992,483906,503856,476422,492704,482336,421069,112594.35,133061.58,23.27,26.41,123936.46,150405.32,26.01,30.53
NA,TrunV-H2O2-TS-R3,30min-H2O2,yH330-6V.fcs,yH330-6V,Experiment,None,,single cell,FSC-H,FSC-A,12104,33,366.788,40.347,40.347,483909,503875,476422,492708,482336,421069,112590.35,133072.85,23.27,26.41,123921.64,150424.59,26.01,30.53
NA,TrunV-H2O2-TS-R3,30min-H2O2,yH330-6V.fcs,yH330-6V,Experiment,None,,CTA1-GFP,BL1-H,,12103,33,366.758,40.343,40.343,4517,N/A,3310,N/A,4681,N/A,3982.99,N/A,88.18,N/A,2235.76,N/A,67.55,N/A
NA,TrunV-H2O2-TS-R3,30min-H2O2,yH330-6V.fcs,yH330-6V,Experiment,None,,single cell,FSC-H,FSC-W,12104,33,366.788,40.347,43.911,483909,86,476422,86,482336,86,112590.35,6.95,23.27,8.07,123921.64,7.41,26.01,8.62
NA,TrunV-H2O2-TS-R3,30min-H2O2,yH330-6V.fcs,yH330-6V,Experiment,None,,cell,FSC-H,FSC-W,27565,33,835.303,91.883,91.883,551880,115,536578,99,439284,97,154855.82,57.57,28.06,49.94,175258.14,20.76,32.66,20.97
NA,TrunV-H2O2-TS-R3,30min-H2O2,yH351-6V.fcs,yH351-6V,Experiment,None,N/A,All Events,N/A,N/A,30000,35,857.143,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NA,TrunV-H2O2-TS-R3,30min-H2O2,yH351-6V.fcs,yH351-6V,Experiment,None,,cell,FSC-H,SSC-H,27825,35,795.000,92.750,92.750,554692,147397,537852,138084,457715,127964,150763.30,49938.67,27.18,33.88,169544.20,40753.71,31.52,29.51
NA,TrunV-H2O2-TS-R3,30min-H2O2,yH351-6V.fcs,yH351-6V,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,12960,35,370.286,43.200,99.992,488379,509494,479678,498842,461882,455830,108567.36,129693.76,22.23,25.46,118198.80,144577.22,24.64,28.98
NA,TrunV-H2O2-TS-R3,30min-H2O2,yH351-6V.fcs,yH351-6V,Experiment,None,,single cell,FSC-H,FSC-A,12961,35,370.314,43.203,43.203,488377,509504,479674,498850,461882,455830,108563.33,129694.65,22.23,25.46,118183.97,144592.05,24.64,28.99
NA,TrunV-H2O2-TS-R3,30min-H2O2,yH351-6V.fcs,yH351-6V,Experiment,None,,CTA1-GFP,BL1-H,,12960,35,370.286,43.200,43.200,10188,N/A,9674,N/A,15088,N/A,5848.60,N/A,57.41,N/A,6212.84,N/A,64.23,N/A
NA,TrunV-H2O2-TS-R3,30min-H2O2,yH351-6V.fcs,yH351-6V,Experiment,None,,single cell,FSC-H,FSC-W,12961,35,370.314,43.203,46.580,488377,87,479674,86,461882,86,108563.33,6.91,22.23,7.98,118183.97,7.41,24.64,8.62
NA,TrunV-H2O2-TS-R3,30min-H2O2,yH351-6V.fcs,yH351-6V,Experiment,None,,cell,FSC-H,FSC-W,27825,35,795.000,92.750,92.750,554692,112,537852,98,457715,86,150763.30,49.78,27.18,44.55,169544.20,19.27,31.52,19.67
NA,TrunV-H2O2-TS-R3,30min-H2O2,yH332-8V.fcs,yH332-8V,Experiment,None,N/A,All Events,N/A,N/A,30000,37,810.811,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NA,TrunV-H2O2-TS-R3,30min-H2O2,yH332-8V.fcs,yH332-8V,Experiment,None,,cell,FSC-H,SSC-H,26981,37,729.216,89.937,89.937,581781,153052,572513,143379,478140,136179,153202.81,50984.96,26.33,33.31,178923.13,42688.50,31.25,29.77
NA,TrunV-H2O2-TS-R3,30min-H2O2,yH332-8V.fcs,yH332-8V,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,11184,37,302.270,37.280,99.991,503627,526241,497789,519129,478143,408617,107054.21,128167.16,21.26,24.36,120043.90,146701.78,24.12,28.26
NA,TrunV-H2O2-TS-R3,30min-H2O2,yH332-8V.fcs,yH332-8V,Experiment,None,,single cell,FSC-H,FSC-A,11185,37,302.297,37.283,37.283,503630,526261,497808,519147,478143,408617,107050.07,128179.37,21.26,24.36,119988.30,146707.72,24.10,28.26
NA,TrunV-H2O2-TS-R3,30min-H2O2,yH332-8V.fcs,yH332-8V,Experiment,None,,CTA1-GFP,BL1-H,,11184,37,302.270,37.280,37.280,13665,N/A,13364,N/A,18692,N/A,7787.62,N/A,56.99,N/A,8159.49,N/A,61.06,N/A
NA,TrunV-H2O2-TS-R3,30min-H2O2,yH332-8V.fcs,yH332-8V,Experiment,None,,single cell,FSC-H,FSC-W,11185,37,302.297,37.283,41.455,503630,87,497808,87,478143,86,107050.07,6.89,21.26,7.91,119988.30,7.41,24.10,8.52
NA,TrunV-H2O2-TS-R3,30min-H2O2,yH332-8V.fcs,yH332-8V,Experiment,None,,cell,FSC-H,FSC-W,26981,37,729.216,89.937,89.937,581781,116,572513,101,478140,86,153202.81,52.52,26.33,45.46,178923.13,22.24,31.25,22.02
NA,TrunV-H2O2-TS-R3,30min-H2O2,yH333-8V.fcs,yH333-8V,Experiment,None,N/A,All Events,N/A,N/A,30000,30,1000.000,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NA,TrunV-H2O2-TS-R3,30min-H2O2,yH333-8V.fcs,yH333-8V,Experiment,None,,cell,FSC-H,SSC-H,27174,30,905.800,90.580,90.580,569384,149046,556360,138608,527370,123802,155278.35,51091.91,27.27,34.28,176969.06,41351.94,31.81,29.83
NA,TrunV-H2O2-TS-R3,30min-H2O2,yH333-8V.fcs,yH333-8V,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,11873,30,395.767,39.577,99.992,496590,517139,490481,509033,527385,449505,111038.78,131822.16,22.36,25.49,123221.85,149801.90,25.12,29.43
NA,TrunV-H2O2-TS-R3,30min-H2O2,yH333-8V.fcs,yH333-8V,Experiment,None,,single cell,FSC-H,FSC-A,11874,30,395.800,39.580,39.580,496596,517161,490497,509054,527385,449505,111036.16,131838.07,22.36,25.49,123231.49,149847.12,25.12,29.44
NA,TrunV-H2O2-TS-R3,30min-H2O2,yH333-8V.fcs,yH333-8V,Experiment,None,,CTA1-GFP,BL1-H,,11873,30,395.767,39.577,39.577,11344,N/A,10558,N/A,15412,N/A,7833.73,N/A,69.06,N/A,8781.44,N/A,83.17,N/A
NA,TrunV-H2O2-TS-R3,30min-H2O2,yH333-8V.fcs,yH333-8V,Experiment,None,,single cell,FSC-H,FSC-W,11874,30,395.800,39.580,43.696,496596,86,490497,86,527385,87,111036.16,7.02,22.36,8.12,123231.49,7.41,25.12,8.62
NA,TrunV-H2O2-TS-R3,30min-H2O2,yH333-8V.fcs,yH333-8V,Experiment,None,,cell,FSC-H,FSC-W,27174,30,905.800,90.580,90.580,569384,115,556360,99,527370,87,155278.35,54.32,27.27,47.21,176969.06,20.76,31.81,20.97
NA,TrunV-H2O2-TS-R3,30min-H2O2,yH334-8V.fcs,yH334-8V,Experiment,None,N/A,All Events,N/A,N/A,30000,41,731.707,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NA,TrunV-H2O2-TS-R3,30min-H2O2,yH334-8V.fcs,yH334-8V,Experiment,None,,cell,FSC-H,SSC-H,26806,41,653.805,89.353,89.353,580566,153228,571321,142975,447557,136180,153692.08,52222.85,26.47,34.08,178702.96,43458.71,31.28,30.40
NA,TrunV-H2O2-TS-R3,30min-H2O2,yH334-8V.fcs,yH334-8V,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,10527,41,256.756,35.090,100.000,502676,525533,496975,517672,484351,467983,109039.80,130187.28,21.69,24.77,122058.01,149145.11,24.56,28.81
NA,TrunV-H2O2-TS-R3,30min-H2O2,yH334-8V.fcs,yH334-8V,Experiment,None,,single cell,FSC-H,FSC-A,10527,41,256.756,35.090,35.090,502676,525533,496975,517672,484351,467983,109039.80,130187.28,21.69,24.77,122058.01,149145.11,24.56,28.81
NA,TrunV-H2O2-TS-R3,30min-H2O2,yH334-8V.fcs,yH334-8V,Experiment,None,,CTA1-GFP,BL1-H,,10527,41,256.756,35.090,35.090,12193,N/A,11744,N/A,17885,N/A,8239.97,N/A,67.58,N/A,9487.16,N/A,80.78,N/A
NA,TrunV-H2O2-TS-R3,30min-H2O2,yH334-8V.fcs,yH334-8V,Experiment,None,,single cell,FSC-H,FSC-W,10527,41,256.756,35.090,39.271,502676,87,496975,87,484351,86,109039.80,6.96,21.69,7.98,122058.01,7.41,24.56,8.52
NA,TrunV-H2O2-TS-R3,30min-H2O2,yH334-8V.fcs,yH334-8V,Experiment,None,,cell,FSC-H,FSC-W,26806,41,653.805,89.353,89.353,580566,120,571321,102,447557,86,153692.08,61.84,26.47,51.39,178702.96,22.24,31.28,21.80
NA,TrunV-H2O2-TS-R3,30min-H2O2,yH343-wt.fcs,yH343-wt,Experiment,None,N/A,All Events,N/A,N/A,30000,32,937.500,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NA,TrunV-H2O2-TS-R3,30min-H2O2,yH343-wt.fcs,yH343-wt,Experiment,None,,cell,FSC-H,SSC-H,27294,32,852.938,90.980,90.980,575464,150799,568542,141210,455753,130066,152176.73,49775.41,26.44,33.01,178938.70,42275.60,31.47,29.94
NA,TrunV-H2O2-TS-R3,30min-H2O2,yH343-wt.fcs,yH343-wt,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,11941,32,373.156,39.803,99.992,500671,523700,492585,514125,445607,416650,109187.05,130625.76,21.81,24.94,123737.79,151538.03,25.12,29.47
NA,TrunV-H2O2-TS-R3,30min-H2O2,yH343-wt.fcs,yH343-wt,Experiment,None,,single cell,FSC-H,FSC-A,11942,32,373.188,39.807,39.807,500683,523729,492590,514149,445607,416650,109190.91,130657.76,21.81,24.95,123745.95,151576.57,25.12,29.48
NA,TrunV-H2O2-TS-R3,30min-H2O2,yH343-wt.fcs,yH343-wt,Experiment,None,,CTA1-GFP,BL1-H,,11941,32,373.156,39.803,39.803,28000,N/A,27744,N/A,28123,N/A,8674.47,N/A,30.98,N/A,7039.38,N/A,25.37,N/A
NA,TrunV-H2O2-TS-R3,30min-H2O2,yH343-wt.fcs,yH343-wt,Experiment,None,,single cell,FSC-H,FSC-W,11942,32,373.188,39.807,43.753,500683,87,492590,86,445607,86,109190.91,7.01,21.81,8.07,123745.95,7.41,25.12,8.62
