Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
d022124-0min-RS2-R3,0min,0min,H1.fcs,H1,Experiment,None,,single cell,FSC-H,FSC-A,13416,44,304.909,44.720,44.720,491828,509739,485613,499137,476207,461872,102665.49,123114.80,20.87,24.15,102186.72,126857.93,21.04,25.42
d022124-0min-RS2-R3,0min,0min,H1.fcs,H1,Experiment,None,,CTA1-GFP,BL1-H,,13414,44,304.864,44.713,44.713,2039,N/A,1993,N/A,1975,N/A,646.58,N/A,31.72,N/A,564.13,N/A,28.31,N/A
d022124-0min-RS2-R3,0min,0min,H1.fcs,H1,Experiment,None,,single cell,FSC-H,FSC-W,13416,44,304.909,44.720,48.191,491828,89,485613,88,476207,86,102665.49,7.70,20.87,8.65,102186.72,7.41,21.04,8.42
d022124-0min-RS2-R3,0min,0min,H1.fcs,H1,Experiment,None,,cell,FSC-H,FSC-W,27839,44,632.705,92.797,92.797,563273,112,539121,101,476209,86,152938.62,34.57,27.15,30.94,153535.09,22.24,28.48,22.02
d022124-0min-RS2-R3,0min,0min,H1.fcs,H1,Experiment,None,,Voltage,BL1-H,,6256,44,142.182,20.853,20.853,4471,N/A,4167,N/A,3257,N/A,1052.05,N/A,23.53,N/A,959.24,N/A,23.02,N/A
d022124-0min-RS2-R3,0min,0min,H3.fcs,H3,Experiment,None,N/A,All Events,N/A,N/A,30000,50,600.000,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d022124-0min-RS2-R3,0min,0min,H3.fcs,H3,Experiment,None,,cell,FSC-H,SSC-H,27044,50,540.880,90.147,90.147,588983,128822,568070,123338,519189,128006,151228.84,41414.73,25.68,32.15,162072.64,33938.94,28.53,27.52
d022124-0min-RS2-R3,0min,0min,H3.fcs,H3,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,12226,50,244.520,40.753,99.984,508558,528108,502353,515758,486365,541440,101283.88,122988.97,19.92,23.29,103055.52,127920.21,20.51,24.80
d022124-0min-RS2-R3,0min,0min,H3.fcs,H3,Experiment,None,,single cell,FSC-H,FSC-A,12228,50,244.560,40.760,40.760,508614,528173,502401,515779,486365,541440,101369.76,123086.91,19.93,23.30,103135.58,127943.93,20.53,24.81
d022124-0min-RS2-R3,0min,0min,H3.fcs,H3,Experiment,None,,CTA1-GFP,BL1-H,,12226,50,244.520,40.753,40.753,2043,N/A,1997,N/A,2003,N/A,636.73,N/A,31.16,N/A,548.56,N/A,27.47,N/A
d022124-0min-RS2-R3,0min,0min,H3.fcs,H3,Experiment,None,,single cell,FSC-H,FSC-W,12228,50,244.560,40.760,45.215,508614,90,502401,89,486365,87,101369.76,7.91,19.93,8.81,103135.58,8.90,20.53,10.00
d022124-0min-RS2-R3,0min,0min,H3.fcs,H3,Experiment,None,,cell,FSC-H,FSC-W,27044,50,540.880,90.147,90.147,588983,114,568070,104,519189,87,151228.84,34.38,25.68,30.11,162072.64,25.20,28.53,24.23
d022124-0min-RS2-R3,0min,0min,H3.fcs,H3,Experiment,None,,Voltage,BL1-H,,6676,50,133.520,22.253,22.253,4534,N/A,4239,N/A,3255,N/A,1087.58,N/A,23.99,N/A,1042.27,N/A,24.59,N/A
d022124-0min-RS2-R3,0min,0min,beads.fcs,beads,Experiment,None,N/A,All Events,N/A,N/A,10000,42,238.095,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d022124-0min-RS2-R3,0min,0min,beads.fcs,beads,Experiment,None,,cell,FSC-H,SSC-H,1599,42,38.071,15.990,15.990,432140,131174,422676,130484,328733,144626,140087.53,54930.27,32.42,41.88,143944.15,51148.22,34.06,39.20
d022124-0min-RS2-R3,0min,0min,beads.fcs,beads,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,883,42,21.024,8.830,100.000,409292,425639,397973,413062,328733,332940,99028.65,114093.52,24.20,26.81,110686.47,127853.49,27.81,30.95
d022124-0min-RS2-R3,0min,0min,beads.fcs,beads,Experiment,None,,single cell,FSC-H,FSC-A,883,42,21.024,8.830,8.830,409292,425639,397973,413062,328733,332940,99028.65,114093.52,24.20,26.81,110686.47,127853.49,27.81,30.95
d022124-0min-RS2-R3,0min,0min,beads.fcs,beads,Experiment,None,,CTA1-GFP,BL1-H,,883,42,21.024,8.830,8.830,88,N/A,77,N/A,62,N/A,137.70,N/A,156.76,N/A,28.17,N/A,36.58,N/A
d022124-0min-RS2-R3,0min,0min,beads.fcs,beads,Experiment,None,,single cell,FSC-H,FSC-W,883,42,21.024,8.830,55.222,409292,87,397973,86,328733,86,99028.65,7.09,24.20,8.18,110686.47,7.41,27.81,8.62
d022124-0min-RS2-R3,0min,0min,beads.fcs,beads,Experiment,None,,cell,FSC-H,FSC-W,1599,42,38.071,15.990,15.990,432140,96,422676,92,328733,86,140087.53,19.12,32.42,19.88,143944.15,14.83,34.06,16.12
d022124-0min-RS2-R3,0min,0min,beads.fcs,beads,Experiment,None,,Voltage,BL1-H,,1063,42,25.310,10.630,10.630,4868,N/A,4806,N/A,4695,N/A,453.62,N/A,9.32,N/A,246.11,N/A,5.12,N/A
d022124-0min-RS2-R3,0min,0min,A4.fcs,A4,Experiment,None,N/A,All Events,N/A,N/A,10000,18,555.556,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d022124-0min-RS2-R3,0min,0min,A4.fcs,A4,Experiment,None,,cell,FSC-H,SSC-H,9193,18,510.722,91.930,91.930,595649,125839,580148,120151,531610,126010,148228.70,41516.70,24.89,32.99,159944.37,33619.44,27.57,27.98
d022124-0min-RS2-R3,0min,0min,A4.fcs,A4,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,4553,18,252.944,45.530,99.934,531634,549556,524781,539084,531603,587141,109639.67,127379.24,20.62,23.18,115835.54,138465.94,22.07,25.69
