Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
NA,OL-H2O2-TS-R2,90min-2mM-H2O2,yH333-10OL.fcs,yH333-10OL,Experiment,None,N/A,All Events,N/A,N/A,30000,51,588.235,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NA,OL-H2O2-TS-R2,90min-2mM-H2O2,yH333-10OL.fcs,yH333-10OL,Experiment,None,,cell,FSC-H,SSC-H,22998,51,450.941,76.660,76.660,663860,174601,679587,167226,732139,144342,152454.92,52540.67,22.96,30.09,169187.64,49247.52,24.90,29.45
NA,OL-H2O2-TS-R2,90min-2mM-H2O2,yH333-10OL.fcs,yH333-10OL,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,7093,51,139.078,23.643,100.000,544248,575231,550466,583440,566412,527356,106750.45,129930.42,19.61,22.59,112772.48,143276.98,20.49,24.56
NA,OL-H2O2-TS-R2,90min-2mM-H2O2,yH333-10OL.fcs,yH333-10OL,Experiment,None,,single cell,FSC-H,FSC-A,7093,51,139.078,23.643,23.643,544248,575231,550466,583440,566412,527356,106750.45,129930.42,19.61,22.59,112772.48,143276.98,20.49,24.56
NA,OL-H2O2-TS-R2,90min-2mM-H2O2,yH333-10OL.fcs,yH333-10OL,Experiment,None,,CTA1-GFP,BL1-H,,7093,51,139.078,23.643,23.643,50711,N/A,50703,N/A,55607,N/A,29116.45,N/A,57.42,N/A,26210.88,N/A,51.69,N/A
NA,OL-H2O2-TS-R2,90min-2mM-H2O2,yH333-10OL.fcs,yH333-10OL,Experiment,None,,single cell,FSC-H,FSC-W,7093,51,139.078,23.643,30.842,544248,89,550466,89,566412,87,106750.45,7.15,19.61,8.00,112772.48,7.41,20.49,8.33
NA,OL-H2O2-TS-R2,90min-2mM-H2O2,yH333-10OL.fcs,yH333-10OL,Experiment,None,,cell,FSC-H,FSC-W,22998,51,450.941,76.660,76.660,663860,119,679587,111,732139,97,152454.92,41.32,22.96,34.66,169187.64,26.69,24.90,24.04
NA,OL-H2O2-TS-R2,90min-2mM-H2O2,yH334-10OL.fcs,yH334-10OL,Experiment,None,N/A,All Events,N/A,N/A,30000,64,468.750,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NA,OL-H2O2-TS-R2,90min-2mM-H2O2,yH334-10OL.fcs,yH334-10OL,Experiment,None,,cell,FSC-H,SSC-H,23608,64,368.875,78.693,78.693,658922,175283,673563,168027,689087,144427,152902.21,53380.05,23.20,30.45,166902.95,51108.19,24.78,30.42
NA,OL-H2O2-TS-R2,90min-2mM-H2O2,yH334-10OL.fcs,yH334-10OL,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,7600,64,118.750,25.333,100.000,538363,569463,543954,577700,541722,545896,108844.98,131936.33,20.22,23.17,111099.37,141949.31,20.42,24.57
NA,OL-H2O2-TS-R2,90min-2mM-H2O2,yH334-10OL.fcs,yH334-10OL,Experiment,None,,single cell,FSC-H,FSC-A,7600,64,118.750,25.333,25.333,538363,569463,543954,577700,541722,545896,108844.98,131936.33,20.22,23.17,111099.37,141949.31,20.42,24.57
NA,OL-H2O2-TS-R2,90min-2mM-H2O2,yH334-10OL.fcs,yH334-10OL,Experiment,None,,CTA1-GFP,BL1-H,,7600,64,118.750,25.333,25.333,54493,N/A,54002,N/A,59889,N/A,28681.10,N/A,52.63,N/A,24508.12,N/A,45.38,N/A
NA,OL-H2O2-TS-R2,90min-2mM-H2O2,yH334-10OL.fcs,yH334-10OL,Experiment,None,,single cell,FSC-H,FSC-W,7600,64,118.750,25.333,32.192,538363,89,543954,89,541722,86,108844.98,7.17,20.22,8.02,111099.37,7.41,20.42,8.33
NA,OL-H2O2-TS-R2,90min-2mM-H2O2,yH334-10OL.fcs,yH334-10OL,Experiment,None,,cell,FSC-H,FSC-W,23608,64,368.875,78.693,78.693,658922,117,673563,110,689087,93,152902.21,37.89,23.20,32.28,166902.95,25.20,24.78,22.91
NA,OL-H2O2-TS-R2,90min-2mM-H2O2,yH343-wt.fcs,yH343-wt,Experiment,None,N/A,All Events,N/A,N/A,30000,66,454.545,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NA,OL-H2O2-TS-R2,90min-2mM-H2O2,yH343-wt.fcs,yH343-wt,Experiment,None,,cell,FSC-H,SSC-H,22863,66,346.409,76.210,76.210,663180,181021,681085,173936,750656,146432,151082.09,54901.46,22.78,30.33,158423.22,52873.96,23.26,30.40
NA,OL-H2O2-TS-R2,90min-2mM-H2O2,yH343-wt.fcs,yH343-wt,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,6755,66,102.348,22.517,100.000,541015,574553,550727,588025,515005,601063,110595.59,133723.97,20.44,23.27,116176.53,144676.55,21.10,24.60
NA,OL-H2O2-TS-R2,90min-2mM-H2O2,yH343-wt.fcs,yH343-wt,Experiment,None,,single cell,FSC-H,FSC-A,6755,66,102.348,22.517,22.517,541015,574553,550727,588025,515005,601063,110595.59,133723.97,20.44,23.27,116176.53,144676.55,21.10,24.60
NA,OL-H2O2-TS-R2,90min-2mM-H2O2,yH343-wt.fcs,yH343-wt,Experiment,None,,CTA1-GFP,BL1-H,,6755,66,102.348,22.517,22.517,67645,N/A,65344,N/A,79161,N/A,29904.09,N/A,44.21,N/A,26898.81,N/A,41.16,N/A
NA,OL-H2O2-TS-R2,90min-2mM-H2O2,yH343-wt.fcs,yH343-wt,Experiment,None,,single cell,FSC-H,FSC-W,6755,66,102.348,22.517,29.546,541015,90,550727,90,515005,92,110595.59,7.19,20.44,8.01,116176.53,7.41,21.10,8.24
NA,OL-H2O2-TS-R2,90min-2mM-H2O2,yH343-wt.fcs,yH343-wt,Experiment,None,,cell,FSC-H,FSC-W,22863,66,346.409,76.210,76.210,663180,120,681085,112,750656,96,151082.09,40.70,22.78,33.96,158423.22,26.69,23.26,23.83
NA,OL-H2O2-TS-R2,90min-2mM-H2O2,yH344-wt.fcs,yH344-wt,Experiment,None,N/A,All Events,N/A,N/A,25117,100,251.170,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NA,OL-H2O2-TS-R2,90min-2mM-H2O2,yH344-wt.fcs,yH344-wt,Experiment,None,,cell,FSC-H,SSC-H,20862,100,208.620,83.059,83.059,665859,181650,682268,174851,729921,152549,149202.19,53852.72,22.41,29.65,154215.60,51192.69,22.60,29.28
NA,OL-H2O2-TS-R2,90min-2mM-H2O2,yH344-wt.fcs,yH344-wt,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,6367,100,63.670,25.349,100.000,542818,576280,555908,592143,605329,588834,107350.73,129044.68,19.78,22.39,103022.91,130021.05,18.53,21.96
NA,OL-H2O2-TS-R2,90min-2mM-H2O2,yH344-wt.fcs,yH344-wt,Experiment,None,,single cell,FSC-H,FSC-A,6367,100,63.670,25.349,25.349,542818,576280,555908,592143,605329,588834,107350.73,129044.68,19.78,22.39,103022.91,130021.05,18.53,21.96
NA,OL-H2O2-TS-R2,90min-2mM-H2O2,yH344-wt.fcs,yH344-wt,Experiment,None,,CTA1-GFP,BL1-H,,6367,100,63.670,25.349,25.349,83489,N/A,79577,N/A,77163,N/A,32837.86,N/A,39.33,N/A,22787.56,N/A,28.64,N/A
NA,OL-H2O2-TS-R2,90min-2mM-H2O2,yH344-wt.fcs,yH344-wt,Experiment,None,,single cell,FSC-H,FSC-W,6367,100,63.670,25.349,30.520,542818,90,555908,91,605329,92,107350.73,7.03,19.78,7.77,103022.91,7.41,18.53,8.15
NA,OL-H2O2-TS-R2,90min-2mM-H2O2,yH344-wt.fcs,yH344-wt,Experiment,None,,cell,FSC-H,FSC-W,20862,100,208.620,83.059,83.059,665859,117,682268,112,729921,92,149202.19,33.93,22.41,28.96,154215.60,25.20,22.60,22.50
